subdivision_code,local_num,name,abbrev,abbrev_source,kx_lexlabel,kx_abbrev_score,kx_abbrev_rule
MG,3155900,Rio Preto,RRE,3,rio.preto,B,
MG,3156007,Rio Vermelho,RIV,3,rio.vermelho,B,
MG,3156106,Ritápolis,RIS,3,ritapolis,B,
MG,3156205,Rochedo de Minas,REN,3,rochedo.minas,B,
MG,3156304,Rodeiro,RDR,1,rodeiro,B,
MG,3156403,Romaria,RMR,3,romaria,B,
MG,3156452,Rosário da Limeira,RDL,1,rosario.limeira,B,
MG,3156502,Rubelita,RUI,3,rubelita,B,
MG,3156601,Rubim,RUM,3,rubim,B,
MG,3156700,Sabará,SBA,3,sabara,B,
MG,3156809,Sabinópolis,SNS,3,sabinopolis,B,
MG,3156908,Sacramento,SQN,3,sacramento,F,
MG,3157005,Salinas,SLN,3,salinas,B,
MG,3157104,Salto da Divisa,SDV,3,salto.divisa,B,
MG,3157203,Santa Bárbara,SBB,3,santa.barbara,B,
MG,3157252,Santa Bárbara do Leste,SBL,1,santa.barbara.leste,B,
MG,3157278,Santa Bárbara do Monte Verde,SBM,1,santa.barbara.monte.verde,R,
MG,3157302,Santa Bárbara do Tugúrio,SWU,3,santa.barbara.tugurio,F,
MG,3157336,Santa Cruz de Minas,SCS,1,santa.cruz.minas,B,
MG,3157377,Santa Cruz de Salinas,SCL,1,santa.cruz.salinas,B,
MG,3157401,Santa Cruz do Escalvado,SZV,3,santa.cruz.escalvado,B,
MG,3157500,Santa Efigênia de Minas,SEF,3,santa.efigenia.minas,B,
MG,3157609,Santa Fé de Minas,SNF,3,santa.fe.minas,R,
MG,3157658,Santa Helena de Minas,SHM,1,santa.helena.minas,R,
MG,3157708,Santa Juliana,SJU,3,santa.juliana,R,
MG,3157807,Santa Luzia,SLI,1,santa.luzia,F,
MG,3157906,Santa Margarida,SAG,3,santa.margarida,R,
MG,3158003,Santa Maria de Itabira,SMR,3,santa.maria.itabira,B,
MG,3158102,Santa Maria do Salto,SAI,3,santa.maria.salto,B,
MG,3158201,Santa Maria do Suaçuí,SUI,3,santa.maria.suacui,B,
MG,3158300,Santana da Vargem,SVG,1,santana.vargem,R,
MG,3158409,Santana de Cataguases,SCK,3,santana.cataguases,F,
MG,3158508,Santana de Pirapama,SNY,3,santana.pirapama,F,
MG,3158607,Santana do Deserto,SKD,3,santana.deserto,F,
MG,3158706,Santana do Garambéu,SWG,3,santana.garambeu,F,
MG,3158805,Santana do Jacaré,SAJ,3,santana.jacare,R,
MG,3158904,Santana do Manhuaçu,SAH,3,santana.manhuacu,F,
MG,3158953,Santana do Paraíso,SDP,1,santana.paraiso,F,
MG,3159001,Santana do Riacho,SHX,3,santana.riacho,F,
MG,3159100,Santana dos Montes,SMK,3,santana.montes,F,
MG,3159209,Santa Rita de Caldas,SRT,3,santa.rita.caldas,R,
MG,3159308,Santa Rita de Jacutinga,SIJ,3,santa.rita.jacutinga,B,
MG,3159357,Santa Rita de Minas,SRM,1,santa.rita.minas,B,
MG,3159407,Santa Rita de Ibitipoca,STP,3,santa.rita.ibitipoca,R,
MG,3159506,Santa Rita do Itueto,SWI,3,santa.rita.itueto,F,
MG,3159605,Santa Rita do Sapucaí,SRS,3,santa.rita.sapucai,R,
MG,3159704,Santa Rosa da Serra,SNW,3,santa.rosa.serra,F,
MG,3159803,Santa Vitória,STV,3,santa.vitoria,R,
MG,3159902,Santo Antônio do Amparo,SAA,3,santo.antonio.amparo,B,
MG,3160009,Santo Antônio do Aventureiro,SXV,3,santo.antonio.aventureiro,F,
MG,3160108,Santo Antônio do Grama,SIR,3,santo.antonio.grama,B,
MG,3160207,Santo Antônio do Itambé,SYI,3,santo.antonio.itambe,F,
MG,3160306,Santo Antônio do Jacinto,STJ,3,santo.antonio.jacinto,R,
MG,3160405,Santo Antônio do Monte,SDT,3,santo.antonio.monte,R,
MG,3160454,Santo Antônio do Retiro,SAR,1,santo.antonio.retiro,B,
MG,3160504,Santo Antônio do Rio Abaixo,SYX,3,santo.antonio.rio.abaixo,F,
MG,3160603,Santo Hipólito,SHI,3,santo.hipolito,B,
MG,3160702,Santos Dumont,SND,3,santos.dumont,B,
MG,3160801,São Bento Abade,SYB,3,sao.bento.abade,F,
MG,3160900,São Brás do Suaçuí,SUW,3,sao.bras.suacui,F,
MG,3160959,São Domingos das Dores,SDO,1,sao.domingos.dores,B,
MG,3161007,São Domingos do Prata,SDG,3,sao.domingos.prata,B,
MG,3161056,São Félix de Minas,SFM,1,sao.felix.minas,B,
MG,3161106,São Francisco,SFI,3,sao.francisco,B,
MG,3161205,São Francisco de Paula,SSO,3,sao.francisco.paula,B,
MG,3161304,São Francisco de Sales,SFR,3,sao.francisco.sales,B,
MG,3161403,São Francisco do Glória,SFG,3,sao.francisco.gloria,R,
MG,3161502,São Geraldo,SGR,3,sao.geraldo,R,
MG,3161601,São Geraldo da Piedade,SKG,3,sao.geraldo.piedade,F,
MG,3161650,São Geraldo do Baixio,SGB,1,sao.geraldo.baixio,R,
MG,3161700,São Gonçalo do Abaeté,SGL,3,sao.goncalo.abaete,R,
MG,3161809,São Gonçalo do Pará,SGN,3,sao.goncalo.para,R,
MG,3161908,São Gonçalo do Rio Abaixo,SRX,3,sao.goncalo.rio.abaixo,R,
MG,3162005,São Gonçalo do Sapucaí,SGS,3,sao.goncalo.sapucai,R,
MG,3162104,São Gotardo,SGT,3,sao.gotardo,R,
MG,3162203,São João Batista do Glória,SBG,3,sao.joao.batista.gloria,R,
MG,3162252,São João da Lagoa,SJL,1,sao.joao.lagoa,R,
MG,3162302,São João da Mata,SWM,3,sao.joao.mata,F,
MG,3162401,São João da Ponte,SJT,3,sao.joao.ponte,B,
MG,3162450,São João das Missões,SJM,1,sao.joao.missoes,B,
MG,3162500,São João del Rei,SOE,3,sao.joao.del.rei,B,
MG,3162559,São João do Manhuaçu,SJÇ,1,sao.joao.manhuacu,F,
MG,3162575,São João do Manteninha,SJA,1,sao.joao.manteninha,R,
MG,3162609,São João do Oriente,STE,3,sao.joao.oriente,R,
MG,3162658,São João do Pacuí,SJP,1,sao.joao.pacui,R,
MG,3162708,São João do Paraíso,SSK,3,sao.joao.paraiso,F,
MG,3162807,São João Evangelista,SEG,3,sao.joao.evangelista,R,
MG,3162906,São João Nepomuceno,SJN,3,sao.joao.nepomuceno,R,
MG,3162922,São Joaquim de Bicas,SJB,1,sao.joaquim.bicas,R,
MG,3162948,São José da Barra,SJR,1,sao.jose.barra,R,
MG,3162955,São José da Lapa,SJD,1,sao.jose.lapa,R,
MG,3163003,São José da Safira,SSF,3,sao.jose.safira,R,
MG,3163102,São José da Varginha,SVH,3,sao.jose.varginha,B,
MG,3163201,São José do Alegre,SLK,3,sao.jose.alegre,F,
MG,3163300,São José do Divino,SVX,3,sao.jose.divino,F,
MG,3163409,São José do Goiabal,SBX,3,sao.jose.goiabal,F,
MG,3163508,São José do Jacuri,SSJ,3,sao.jose.jacuri,R,
MG,3163607,São José do Mantimento,SKJ,3,sao.jose.mantimento,F,
MG,3163706,São Lourenço,SAL,3,sao.lourenco,R,
MG,3163805,São Miguel do Anta,SGW,3,sao.miguel.anta,F,
MG,3163904,São Pedro da União,SUK,3,sao.pedro.uniao,F,
MG,3164001,São Pedro dos Ferros,SPF,3,sao.pedro.ferros,B,
MG,3164100,São Pedro do Suaçuí,SPU,3,sao.pedro.suacui,B,
MG,3164209,São Romão,SRW,3,sao.romao,F,
MG,3164308,São Roque de Minas,SQS,3,sao.roque.minas,B,
MG,3164407,São Sebastião da Bela Vista,SXB,3,sao.sebastiao.bela.vista,F,
MG,3164431,São Sebastião da Vargem Alegre,SVA,1,sao.sebastiao.vargem.alegre,R,
MG,3164472,São Sebastião do Anta,SSA,1,sao.sebastiao.anta,R,
MG,3164506,São Sebastião do Maranhão,SSH,3,sao.sebastiao.maranhao,R,
MG,3164605,São Sebastião do Oeste,SWO,3,sao.sebastiao.oeste,F,
MG,3164704,São Sebastião do Paraíso,SSP,3,sao.sebastiao.paraiso,R,
MG,3164803,São Sebastião do Rio Preto,SXT,3,sao.sebastiao.rio.preto,F,
MG,3164902,São Sebastião do Rio Verde,SXR,3,sao.sebastiao.rio.verde,F,
MG,3165008,São Tiago,SIG,3,sao.tiago,R,
MG,3165107,São Tomás de Aquino,SSQ,3,sao.tomas.aquino,R,
MG,3165206,São Thomé das Letras,SWT,3,sao.thome.letras,F,
MG,3165305,São Vicente de Minas,SVS,3,sao.vicente.minas,B,
MG,3165404,Sapucaí-Mirim,SCM,3,sapucai.mirim,B,
MG,3165503,Sardoá,SKO,3,sardoa,F,
MG,3165537,Sarzedo,SZO,1,sarzedo,B,
MG,3165552,Setubinha,STB,1,setubinha,B,
MG,3165560,Sem-Peixe,SPX,1,sem.peixe,R,
MG,3165578,Senador Amaral,SAM,1,senador.amaral,B,
MG,3165602,Senador Cortes,SWC,3,senador.cortes,F,
MG,3165701,Senador Firmino,SDF,3,senador.firmino,R,
MG,3165800,Senador José Bento,SYA,3,senador.jose.bento,F,
MG,3165909,Senador Modestino Gonçalves,SSV,3,senador.modestino.goncalves,B,
MG,3166006,Senhora de Oliveira,SHR,3,senhora.oliveira,B,
MG,3166105,Senhora do Porto,SHP,3,senhora.porto,R,
MG,3166204,Senhora dos Remédios,SHS,3,senhora.remedios,R,
MG,3166303,Sericita,SIW,3,sericita,F,
MG,3166402,Seritinga,SYT,3,seritinga,F,
MG,3166501,Serra Azul de Minas,SZU,3,serra.azul.minas,B,
MG,3166600,Serra da Saudade,SDE,1,serra.saudade,F,
MG,3166709,Serra dos Aimorés,SDA,1,serra.aimores,F,
MG,3166808,Serra do Salitre,SDS,1,serra.salitre,F,
MG,3166907,Serrania,SEI,3,serrania,R,
MG,3166956,Serranópolis de Minas,SDM,1,serranopolis.minas,R,
MG,3167004,Serranos,SRK,3,serranos,F,
MG,3167103,Serro,SER,3,serro,R,
MG,3167202,Sete Lagoas,SLA,3,sete.lagoas,B,
MG,3167301,Silveirânia,SVN,1,silveirania,F,
MG,3167400,Silvianópolis,SLP,3,silvianopolis,B,
MG,3167509,Simão Pereira,SYP,3,simao.pereira,F,
MG,3167608,Simonésia,SIM,1,simonesia,F,
MG,3167707,Sobrália,SBI,3,sobralia,R,
MG,3167806,Soledade de Minas,SEM,3,soledade.minas,R,
MG,3167905,Tabuleiro,TAB,3,tabuleiro,R,
MG,3168002,Taiobeiras,TOE,3,taiobeiras,R,
MG,3168051,Taparuba,TPA,1,taparuba,R,
MG,3168101,Tapira,TPY,3,tapira,F,
MG,3168200,Tapiraí,TPI,3,tapirai,R,
MG,3168309,Taquaraçu de Minas,TQM,3,taquaracu.minas,R,
MG,3168408,Tarumirim,TRM,3,tarumirim,R,
MG,3168507,Teixeiras,TXS,3,teixeiras,R,
MG,3168606,Teófilo Otoni,TOI,1,teofilo.otoni,F,
MG,3168705,Timóteo,TMO,1,timoteo,F,
MG,3168804,Tiradentes,TDS,1,tiradentes,F,
MG,3168903,Tiros,TRZ,3,tiros,F,
MG,3169000,Tocantins,TIS,3,tocantins,R,
MG,3169059,Tocos do Moji,TDM,1,tocos.moji,R,
MG,3169109,Toledo,TOL,3,toledo,B,
MG,3169208,Tombos,TOS,3,tombos,R,
MG,3169307,Três Corações,TCS,3,tres.coracoes,B,
MG,3169356,Três Marias,TMS,3,tres.marias,B,
MG,3169406,Três Pontas,TSP,3,tres.pontas,R,
MG,3169505,Tumiritinga,TTG,3,tumiritinga,R,
MG,3169604,Tupaciguara,TPC,3,tupaciguara,R,
MG,3169703,Turmalina,TUR,3,turmalina,R,
MG,3169802,Turvolândia,TRV,3,turvolandia,B,
MG,3169901,Ubá,UBA,3,uba,B,
MG,3170008,Ubaí,UBI,3,ubai,R,
MG,3170057,Ubaporanga,UPG,1,ubaporanga,R,
MG,3170107,Uberaba,UBR,1,uberaba,F,
MG,3170206,Uberlândia,UBL,1,uberlandia,F,
MG,3170305,Umburatiba,UBU,3,umburatiba,R,
MG,3170404,Unaí,UNI,3,unai,B,
MG,3170438,União de Minas,UDM,1,uniao.minas,B,
MG,3170479,Uruana de Minas,URM,1,uruana.minas,R,
MG,3170503,Urucânia,URN,3,urucania,R,
MG,3170529,Urucuia,UCA,1,urucuia,R,
MG,3170578,Vargem Alegre,VAG,1,vargem.alegre,B,
MG,3170602,Vargem Bonita,VGM,3,vargem.bonita,F,
MG,3170651,Vargem Grande do Rio Pardo,VGR,1,vargem.grande.rio.pardo,B,
MG,3170701,Varginha,VGA,3,varginha,B,
MG,3170750,Varjão de Minas,VJM,1,varjao.minas,B,
MG,3170800,Várzea da Palma,VZP,3,varzea.palma,B,
MG,3170909,Varzelândia,VZN,3,varzelandia,R,
MG,3171006,Vazante,VZE,3,vazante,R,
MG,3171030,Verdelândia,VLA,1,verdelandia,R,
MG,3171071,Veredinha,VDA,1,veredinha,F,
MG,3171105,Veríssimo,VRO,1,verissimo,F,
MG,3171154,Vermelho Novo,VNV,1,vermelho.novo,R,
MG,3171204,Vespasiano,VPN,3,vespasiano,R,
MG,3171303,Viçosa,VCS,3,vicosa,R,
MG,3171402,Vieiras,VES,3,vieiras,B,
MG,3171501,Mathias Lobato,MTB,3,mathias.lobato,R,
MG,3171600,Virgem da Lapa,VML,3,virgem.lapa,R,
MG,3171709,Virgínia,VRG,3,virginia,B,
MG,3171808,Virginópolis,VGP,3,virginopolis,B,
MG,3171907,Virgolândia,VGL,3,virgolandia,R,
MG,3172004,Visconde do Rio Branco,VRB,3,visconde.rio.branco,B,
MG,3172103,Volta Grande,VLT,3,volta.grande,B,
MG,3172202,Wenceslau Braz,WUZ,3,wenceslau.braz,R,
MS,5000203,Água Clara,ACL,1,agua.clara,"",
MS,5000252,Alcinópolis,,1,alcinopolis,"",
MS,5000609,Amambai,AMB,1,amambai,"",
MS,5000708,Anastácio,ANC,1,anastacio,"",
MS,5000807,Anaurilândia,AID,1,anaurilandia,"",
MS,5000856,Angélica,AEC,1,angelica,"",
MS,5000906,Antônio João,AOJ,1,antonio.joao,"",
MS,5001003,Aparecida do Taboado,ATD,1,aparecida.taboado,"",
MS,5001102,Aquidauana,AUA,1,aquidauana,"",
MS,5001243,Aral Moreira,AOE,1,aral.moreira,"",
MS,5001508,Bandeirantes,BND,1,bandeirantes,"",
MS,5001904,Bataguassu,BTG,1,bataguassu,"",
MS,5002001,Batayporã,BIP,1,bataypora,F,
MS,5002100,Bela Vista,BVT,1,bela.vista,"",
MS,5002159,Bodoquena,BDQ,1,bodoquena,"",
MS,5002209,Bonito,BTO,1,bonito,"",
MS,5002308,Brasilândia,BSI,1,brasilandia,"",
MS,5002407,Caarapó,CRP,1,caarapo,"",
MS,5002605,Camapuã,CAP,1,camapua,"",
MS,5002704,Campo Grande,CPE,1,campo.grande,"",
MS,5002803,Caracol,CKL,1,caracol,F,
MS,5002902,Cassilândia,CLA,1,cassilandia,"",
MS,5002951,Chapadão do Sul,CSF,1,chapadao.sul,F,
MS,5003108,Corguinho,CGX,1,corguinho,F,
MS,5003157,Coronel Sapucaia,KLS,1,coronel.sapucaia,F,
MS,5003207,Corumbá,CMA,1,corumba,"",
MS,5003256,Costa Rica,KCA,1,costa.rica,F,
MS,5003306,Coxim,CXM,1,coxim,"",
MS,5003454,Deodápolis,DPS,1,deodapolis,"",
MS,5003488,Dois Irmãos do Buriti,DIB,1,dois.irmaos.buriti,"",
MS,5003504,Douradina,DAA,1,douradina,"",
MS,5003702,Dourados,DOS,1,dourados,"",
MS,5003751,Eldorado,EDD,1,eldorado,"",
MS,5003801,Fátima do Sul,FSU,1,fatima.sul,"",
MS,5003900,Figueirão,,1,figueirao,"",
MS,5004007,Glória de Dourados,GDS,1,gloria.dourados,"",
MS,5004106,Guia Lopes da Laguna,GLG,1,guia.lopes.laguna,"",
MS,5004304,Iguatemi,IGU,1,iguatemi,"",
MS,5004403,Inocência,INO,1,inocencia,"",
MS,5004502,Itaporã,ITP,1,itapora,"",
MS,5004601,Itaquiraí,IQR,1,itaquirai,"",
MS,5004700,Ivinhema,,1,ivinhema,"",
MS,5004809,Japorã,,1,japora,"",
MS,5004908,Jaraguari,JRR,1,jaraguari,"",
MS,5005004,Jardim,JIM,1,jardim,"",
MS,5005103,Jateí,JAE,1,jatei,"",
MS,5005152,Juti,JKT,1,juti,F,
MS,5005202,Ladário,LDO,1,ladario,"",
MS,5005251,Laguna Carapã,,1,laguna.carapa,"",
MS,5005400,Maracaju,MCJ,1,maracaju,"",
MS,5005608,Miranda,MRD,1,miranda,"",
MS,5005681,Mundo Novo,MUV,1,mundo.novo,"",
MS,5005707,Naviraí,NVR,1,navirai,"",
MS,5005806,Nioaque,NOQ,1,nioaque,"",
MS,5006002,Nova Alvorada do Sul,,1,nova.alvorada.sul,"",
MS,5006200,Nova Andradina,NDI,1,nova.andradina,"",
MS,5006259,Novo Horizonte do Sul,,1,novo.horizonte.sul,"",
MS,5006275,Paraíso das Águas,,1,paraiso.aguas,"",
MS,5006309,Paranaíba,PNB,1,paranaiba,"",
MS,5006358,Paranhos,PKS,1,paranhos,F,
MS,5006408,Pedro Gomes,PDG,1,pedro.gomes,"",
MS,5006606,Ponta Porã,PPR,1,ponta.pora,"",
MS,5006903,Porto Murtinho,PTM,1,porto.murtinho,"",
MS,5007109,Ribas do Rio Pardo,RRR,1,ribas.rio.pardo,"",
MS,5007208,Rio Brilhante,RBH,1,rio.brilhante,"",
MS,5007307,Rio Negro,RNG,1,rio.negro,"",
MS,5007406,Rio Verde de Mato Grosso,RVG,1,rio.verde.mato.grosso,"",
MS,5007505,Rochedo,RHD,1,rochedo,"",
MS,5007554,Santa Rita do Pardo,SKQ,1,santa.rita.pardo,F,
MS,5007695,São Gabriel do Oeste,SYW,1,sao.gabriel.oeste,F,
MS,5007703,Sete Quedas,,1,sete.quedas,"",
MS,5007802,Selvíria,SWY,1,selviria,F,
MS,5007901,Sidrolândia,SDN,1,sidrolandia,"",
MS,5007935,Sonora,SWZ,1,sonora,F,
MS,5007950,Tacuru,TCU,1,tacuru,"",
MS,5007976,Taquarussu,TQU,1,taquarussu,"",
MS,5008008,Terenos,TRN,1,terenos,"",
MS,5008305,Três Lagoas,TLS,1,tres.lagoas,"",
MS,5008404,Vicentina,VNN,1,vicentina,"",
MT,5100102,Acorizal,AZL,1,acorizal,"",
MT,5100201,Água Boa,ABO,1,agua.boa,"",
MT,5100250,Alta Floresta,AFL,1,alta.floresta,"",
MT,5100300,Alto Araguaia,ALU,1,alto.araguaia,"",
MT,5100359,Alto Boa Vista,,1,alto.boa.vista,"",
MT,5100409,Alto Garças,ALT,1,alto.garcas,"",
MT,5100508,Alto Paraguai,AGI,1,alto.paraguai,"",
MT,5100607,Alto Taquari,AOU,1,alto.taquari,"",
MT,5100805,Apiacás,APC,1,apiacas,"",
MT,5101001,Araguaiana,AGX,1,araguaiana,F,
MT,5101209,Araguainha,AUH,1,araguainha,"",
MT,5101258,Araputanga,APT,1,araputanga,"",
MT,5101308,Arenápolis,AOS,1,arenapolis,"",
MT,5101407,Aripuanã,AYP,1,aripuana,F,
MT,5101605,Barão de Melgaço,BML,1,barao.melgaco,"",
MT,5101704,Barra do Bugres,BBG,1,barra.bugres,"",
MT,5101803,Barra do Garças,BAG,1,barra.garcas,"",
MT,5101852,Bom Jesus do Araguaia,,1,bom.jesus.araguaia,"",
MT,5101902,Brasnorte,BNR,1,brasnorte,"",
MT,5102504,Cáceres,CCS,1,caceres,"",
MT,5102603,Campinápolis,KAS,1,campinapolis,F,
MT,5102637,Campo Novo do Parecis,CZN,1,campo.novo.parecis,F,
MT,5102678,Campo Verde,CZV,1,campo.verde,F,
MT,5102686,Campos de Júlio,,1,campos.julio,"",
MT,5102694,Canabrava do Norte,,1,canabrava.norte,"",
MT,5102702,Canarana,CKW,1,canarana,F,
MT,5102793,Carlinda,,1,carlinda,"",
MT,5102850,Castanheira,CTQ,1,castanheira,F,
MT,5103007,Chapada dos Guimarães,CGI,1,chapada.guimaraes,"",
MT,5103056,Cláudia,CDZ,1,claudia,F,
MT,5103106,Cocalinho,CCZ,1,cocalinho,F,
MT,5103205,Colíder,CDE,1,colider,"",
MT,5103254,Colniza,,1,colniza,"",
MT,5103304,Comodoro,CMZ,1,comodoro,F,
MT,5103353,Confresa,,1,confresa,"",
MT,5103361,Conquista D'Oeste,,1,conquista.oeste,"",
MT,5103379,Cotriguaçu,,1,cotriguacu,"",
MT,5103403,Cuiabá,CBA,1,cuiaba,"",
MT,5103437,Curvelândia,,1,curvelandia,"",
MT,5103452,Denise,DSE,1,denise,"",
MT,5103502,Diamantino,DIO,1,diamantino,"",
MT,5103601,Dom Aquino,DQN,1,dom.aquino,"",
MT,5103700,Feliz Natal,,1,feliz.natal,"",
MT,5103809,Figueirópolis D'Oeste,,1,figueiropolis.oeste,"",
MT,5103858,Gaúcha do Norte,,1,gaucha.norte,"",
MT,5103908,General Carneiro,GEC,1,general.carneiro,"",
MT,5103957,Glória D'Oeste,,1,gloria.oeste,"",
MT,5104104,Guarantã do Norte,GDN,1,guaranta.norte,R,
MT,5104203,Guiratinga,GGA,1,guiratinga,"",
MT,5104500,Indiavaí,IDV,1,indiavai,"",
MT,5104526,Ipiranga do Norte,,1,ipiranga.norte,"",
MT,5104542,Itanhangá,,1,itanhanga,"",
MT,5104559,Itaúba,IUZ,1,itauba,F,
MT,5104609,Itiquira,ITQ,1,itiquira,"",
MT,5104807,Jaciara,JCR,1,jaciara,"",
MT,5104906,Jangada,JGD,1,jangada,"",
MT,5105002,Jauru,JRW,1,jauru,F,
MT,5105101,Juara,JXA,1,juara,F,
MT,5105150,Juína,JNA,1,juina,"",
MT,5105176,Juruena,JUW,1,juruena,F,
MT,5105200,Juscimeira,JIA,1,juscimeira,"",
MT,5105234,Lambari D'Oeste,,1,lambari.oeste,"",
MT,5105259,Lucas do Rio Verde,LRV,1,lucas.rio.verde,"",
MT,5105309,Luciara,LCR,1,luciara,"",
MT,5105507,Vila Bela da Santíssima Trindade,VBS,1,vila.bela.santissima.trindade,"",
MT,5105580,Marcelândia,MLY,1,marcelandia,F,
MT,5105606,Matupá,MTK,1,matupa,F,
MT,5105622,Mirassol d'Oeste,,1,mirassol.oeste,"",
MT,5105903,Nobres,NBS,1,nobres,"",
MT,5106000,Nortelândia,NDA,1,nortelandia,"",
MT,5106109,Nossa Senhora do Livramento,NRN,1,nossa.senhora.livramento,"",
MT,5106158,Nova Bandeirantes,,1,nova.bandeirantes,"",
MT,5106174,Nova Nazaré,,1,nova.nazare,"",
MT,5106182,Nova Lacerda,,1,nova.lacerda,"",
MT,5106190,Nova Santa Helena,NSH,1,nova.santa.helena,"",
MT,5106208,Nova Brasilândia,NAB,1,nova.brasilandia,"",
MT,5106216,Nova Canaã do Norte,NCN,1,nova.canaa.norte,"",
MT,5106224,Nova Mutum,NMM,1,nova.mutum,"",
MT,5106232,Nova Olímpia,NVW,1,nova.olimpia,F,
MT,5106240,Nova Ubiratã,,1,nova.ubirata,"",
MT,5106257,Nova Xavantina,NXV,1,nova.xavantina,"",
MT,5106265,Novo Mundo,,1,novo.mundo,"",
MT,5106273,Novo Horizonte do Norte,NHN,1,novo.horizonte.norte,"",
MT,5106281,Novo São Joaquim,NSJ,1,novo.sao.joaquim,"",
MT,5106299,Paranaíta,PNZ,1,paranaita,F,
MT,5106307,Paranatinga,PWT,1,paranatinga,F,
MT,5106315,Novo Santo Antônio,NSA,1,novo.santo.antonio,"",
MT,5106372,Pedra Preta,,1,pedra.preta,"",
MT,5106422,Peixoto de Azevedo,PXZ,1,peixoto.azevedo,"",
MT,5106455,Planalto da Serra,,1,planalto.serra,"",
MT,5106505,Poconé,PNE,1,pocone,"",
MT,5106653,Pontal do Araguaia,,1,pontal.araguaia,"",
MT,5106703,Ponte Branca,PEC,1,ponte.branca,"",
MT,5106752,Pontes e Lacerda,PCK,1,pontes.lacerda,F,
MT,5106778,Porto Alegre do Norte,PAZ,1,porto.alegre.norte,F,
MT,5106802,Porto dos Gaúchos,POH,1,porto.gauchos,"",
MT,5106828,Porto Esperidião,PTP,1,porto.esperidiao,"",
MT,5106851,Porto Estrela,,1,porto.estrela,"",
MT,5107008,Poxoréu,,1,poxoreu,"",
MT,5107040,Primavera do Leste,PVT,1,primavera.leste,"",
MT,5107065,Querência,,1,querencia,"",
MT,5107107,São José dos Quatro Marcos,SQU,1,sao.jose.quatro.marcos,"",
MT,5107156,Reserva do Cabaçal,RVC,1,reserva.cabacal,"",
MT,5107180,Ribeirão Cascalheira,RCC,1,ribeirao.cascalheira,"",
MT,5107198,Ribeirãozinho,,1,ribeiraozinho,"",
MT,5107206,Rio Branco,RBR,1,rio.branco,"",
MT,5107248,Santa Carmem,,1,santa.carmem,"",
MT,5107263,Santo Afonso,,1,santo.afonso,"",
MT,5107297,São José do Povo,,1,sao.jose.povo,"",
MT,5107305,São José do Rio Claro,SJK,1,sao.jose.rio.claro,F,
MT,5107354,São José do Xingu,,1,sao.jose.xingu,"",
MT,5107404,São Pedro da Cipa,,1,sao.pedro.cipa,"",
MT,5107578,Rondolândia,,1,rondolandia,"",
MT,5107602,Rondonópolis,ROI,1,rondonopolis,"",
MT,5107701,Rosário Oeste,ROE,1,rosario.oeste,"",
MT,5107743,Santa Cruz do Xingu,,1,santa.cruz.xingu,"",
MT,5107750,Salto do Céu,SWK,1,salto.ceu,F,
MT,5107768,Santa Rita do Trivelato,,1,santa.rita.trivelato,"",
MT,5107776,Santa Terezinha,SZY,1,santa.terezinha,F,
MT,5107792,Santo Antônio do Leste,,1,santo.antonio.leste,"",
MT,5107800,Santo Antônio do Leverger,SVG,1,santo.antonio.leverger,"",
MT,5107859,São Félix do Araguaia,SXK,1,sao.felix.araguaia,F,
MT,5107875,Sapezal,,1,sapezal,"",
MT,5107883,Serra Nova Dourada,,1,serra.nova.dourada,"",
MT,5107909,Sinop,SNO,1,sinop,"",
MT,5107925,Sorriso,SSZ,1,sorriso,F,
MT,5107941,Tabaporã,,1,tabapora,"",
MT,5107958,Tangará da Serra,TGS,1,tangara.serra,"",
MT,5108006,Tapurah,TPK,1,tapurah,F,
MT,5108055,Terra Nova do Norte,TDN,1,terra.nova.norte,R,
MT,5108105,Tesouro,TEU,1,tesouro,"",
MT,5108204,Torixoréu,TXU,1,torixoreu,"",
MT,5108303,União do Sul,,1,uniao.sul,"",
MT,5108352,Vale de São Domingos,,1,vale.sao.domingos,"",
MT,5108402,Várzea Grande,VAZ,1,varzea.grande,"",
MT,5108501,Vera,VER,1,vera,"",
MT,5108600,Vila Rica,,1,vila.rica,"",
MT,5108808,Nova Guarita,,1,nova.guarita,"",
MT,5108857,Nova Marilândia,,1,nova.marilandia,"",
MT,5108907,Nova Maringá,,1,nova.maringa,"",
MT,5108956,Nova Monte Verde,NMV,1,nova.monte.verde,"",
PA,1500107,Abaetetuba,ABT,1,abaetetuba,"",
PA,1500131,Abel Figueiredo,,1,abel.figueiredo,"",
PA,1500206,Acará,AKA,1,acara,F,
PA,1500305,Afuá,AFU,1,afua,"",
PA,1500347,Água Azul do Norte,,1,agua.azul.norte,"",
PA,1500404,Alenquer,ALQ,1,alenquer,"",
PA,1500503,Almeirim,AMM,1,almeirim,"",
PA,1500602,Altamira,ATM,1,altamira,"",
PA,1500701,Anajás,AAJ,1,anajas,"",
PA,1500800,Ananindeua,AIU,1,ananindeua,"",
PA,1500859,Anapu,,1,anapu,"",
PA,1500909,Augusto Corrêa,AGU,1,augusto.correa,"",
PA,1500958,Aurora do Pará,,1,aurora.para,"",
PA,1501006,Aveiro,AVE,1,aveiro,"",
PA,1501105,Bagre,BGX,1,bagre,F,
PA,1501204,Baião,BIO,1,baiao,"",
PA,1501253,Bannach,,1,bannach,"",
PA,1501303,Barcarena,BCN,1,barcarena,"",
